Ticket1,Ticket2,StandardTemperature,Wind,Humidity_dec,Spring,Summer,Winter,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
25,56,0.4196848152,0.22155355039000002,0.3995778,0,0,0,0,0,0,0,0,0
16,96,0.449662302,0.10340485045,0.4970358,0,0,0,0,0,0,0,0,0
95,485,0.644565434,0.1919668994,0.40932359999999995,0,0,0,0,0,0,0,0,0
35,107,0.5996486716,0.16247920042000003,0.7406808000000001,0,0,0,0,0,0,0,0,0
30,123,0.6596036452,0.22155355039000002,0.7211891999999999,0,0,0,0,0,0,0,0,0
41,135,0.7495361056000001,0.28062790035999996,0.3995778,0,0,0,0,0,0,0,0,0
3,39,0.3297523548,0.29537174985,0.41906940000000004,0,0,0,0,0,0,0,0,0
48,140,0.644565434,0.25104124937,0.438561,0,0,0,0,0,0,0,0,0
85,200,0.5246554868,0.28062790035999996,0.8089014,0,0,0,0,0,0,0,0,0
71,369,0.6596036452,0.28062790035999996,0.4970358,0,0,0,0,0,0,0,0,0
12,113,0.4047455396,0.1919668994,0.6432228000000001,0,0,0,0,0,0,0,0,0
19,282,0.5846104604,0.10340485045,0.7601724,0,0,0,0,0,0,0,0,0
1,4,0.449662302,0.1919668994,0.8478846,0,0,0,0,0,0,0,0,0
12,409,0.2098424076,0.35444609982,0.5067815999999999,0,0,0,0,0,0,0,0,0
25,135,0.38970732840000005,0.13289254943,0.38983199999999996,0,0,0,0,0,0,0,0,0
79,309,0.6296261584,0.48733864925,0.2241534,0,0,0,0,0,0,0,0,0
2,6,0.0899324604,0.1919668994,0.5165274,0,0,0,0,0,0,0,0,0
92,184,0.5246554868,0.16247920042000003,0.6627144,0,0,0,0,0,0,0,0,0
195,183,0.7944528679999999,0.29537174985,0.5165274,0,0,0,0,0,0,0,0,0
18,60,0.644565434,0.08866100096000001,0.6334770000000001,0,0,0,0,0,0,0,0,0
14,131,0.3297523548,0.16247920042000003,0.3313572,0,0,0,0,0,0,0,0,0
17,76,0.344790566,0.10340485045,0.6432228000000001,0,0,0,0,0,0,0,0,0
9,160,0.4347230264,0.41352044979,0.6042396,0,0,0,0,0,0,0,0,0
36,453,0.644565434,0.16247920042000003,0.5262732,0,0,0,0,0,0,0,0,0
9,282,0.3597298416,0.0,0.8478846,0,0,0,0,0,0,0,0,0
1,6,0.3297523548,0.08866100096000001,0.6822060000000001,0,0,0,0,0,0,0,0,0
1,4,0.4047455396,0.28062790035999996,0.8478846,0,0,0,0,0,0,0,0,0
44,140,0.7195586187999999,0.29537174985,0.31186559999999997,0,0,0,0,0,0,0,0,0
1,3,0.4347230264,0.28062790035999996,0.7016975999999999,0,0,0,0,0,0,0,0,0
7,108,0.4796397888,0.22155355039000002,0.7504265999999999,0,0,0,0,0,0,0,0,0
16,25,0.5546329736,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
16,129,0.449662302,0.44310710078000004,0.5750022,0,0,0,0,0,0,0,0,0
242,301,0.6145879472,0.1919668994,0.7211891999999999,0,0,0,0,0,0,0,0,0
1,3,0.344790566,0.13289254943,0.48729,0,0,0,0,0,0,0,0,0
4,58,0.2398198944,0.16247920042000003,0.8478846,0,0,0,0,0,0,0,0,0
1,21,0.2248806188,0.1919668994,0.8478846,0,0,0,0,0,0,0,0,0
29,148,0.539693698,0.10340485045,0.8089014,0,0,0,0,0,0,0,0,0
8,11,0.6596036452,0.1919668994,0.5262732,0,0,0,0,0,0,0,0,0
27,67,0.5696711848,0.28062790035999996,0.8089014,0,0,0,0,0,0,0,0,0
1,41,0.2848355924,0.22155355039000002,0.2144076,0,0,0,0,0,0,0,0,0
16,19,0.5246554868,0.13289254943,0.584748,0,0,0,0,0,0,0,0,0
49,116,0.3597298416,0.10340485045,0.5555106,0,0,0,0,0,0,0,0,0
2,10,0.5546329736,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
33,158,0.449662302,0.16247920042000003,0.536019,0,0,0,0,0,0,0,0,0
53,289,0.5696711848,0.13289254943,0.8673761999999999,0,0,0,0,0,0,0,0,0
9,10,0.3297523548,0.0,0.7894098,0,0,0,0,0,0,0,0,0
1,7,0.6296261584,0.1919668994,0.8673761999999999,0,0,0,0,0,0,0,0,0
37,99,0.539693698,0.25104124937,0.8089014,0,0,0,0,0,0,0,0,0
9,40,0.299774868,0.22155355039000002,0.8478846,0,0,0,0,0,0,0,0,0
64,197,0.4647005132,0.22155355039000002,0.7504265999999999,0,0,0,0,0,0,0,0,0
1,2,0.299774868,0.32495840084000005,0.6919518000000001,0,0,0,0,0,0,0,0,0
41,133,0.4796397888,0.16247920042000003,0.438561,0,0,0,0,0,0,0,0,0
5,32,0.4196848152,0.08866100096000001,0.97458,0,0,0,0,0,0,0,0,0
10,100,0.449662302,0.38403275081,0.6529685999999999,0,0,0,0,0,0,0,0,0
51,747,0.6596036452,0.16247920042000003,0.4677984,0,0,0,0,0,0,0,0,0
4,16,0.6596036452,0.1919668994,0.5652564,0,0,0,0,0,0,0,0,0
51,146,0.449662302,0.1919668994,0.4970358,0,0,0,0,0,0,0,0,0
133,193,0.4647005132,0.41352044979,0.32161140000000005,0,0,0,0,0,0,0,0,0
4,28,0.5846104604,0.0,0.7114434,0,0,0,0,0,0,0,0,0
12,43,0.4796397888,0.0,0.9161052,0,0,0,0,0,0,0,0,0
33,136,0.344790566,0.16247920042000003,0.8478846,0,0,0,0,0,0,0,0,0
30,65,0.5097162112,0.28062790035999996,0.8089014,0,0,0,0,0,0,0,0,0
68,177,0.8094910792,0.16247920042000003,0.40932359999999995,0,0,0,0,0,0,0,0,0
56,85,0.689581132,0.10340485045,0.5067815999999999,0,0,0,0,0,0,0,0,0
17,150,0.4347230264,0.29537174985,0.4970358,0,0,0,0,0,0,0,0,0
75,301,0.6296261584,0.16247920042000003,0.6334770000000001,0,0,0,0,0,0,0,0,0
2,7,0.3297523548,0.13289254943,0.7894098,0,0,0,0,0,0,0,0,0
1,14,0.3297523548,0.10340485045,0.7406808000000001,0,0,0,0,0,0,0,0,0
61,200,0.449662302,0.44310710078000004,0.3995778,0,0,0,0,0,0,0,0,0
8,523,0.3148130792,0.0,0.47754420000000003,0,0,0,0,0,0,0,0,0
7,81,0.299774868,0.13289254943,0.3800862,0,0,0,0,0,0,0,0,0
64,245,0.449662302,0.35444609982,0.35084879999999996,0,0,0,0,0,0,0,0,0
48,195,0.7045204076,0.13289254943,0.7211891999999999,0,0,0,0,0,0,0,0,0
185,296,0.6296261584,0.25104124937,0.40932359999999995,0,0,0,0,0,0,0,0,0
69,220,0.8244303548,0.13289254943,0.32161140000000005,0,0,0,0,0,0,0,0,0
4,26,0.2398198944,0.16247920042000003,0.6822060000000001,0,0,0,0,0,0,0,0,0
117,190,0.5097162112,0.25104124937,0.6627144,0,0,0,0,0,0,0,0,0
5,103,0.4047455396,0.5759996502100001,0.36059459999999993,0,0,0,0,0,0,0,0,0
6,31,0.4347230264,0.28062790035999996,0.7504265999999999,0,0,0,0,0,0,0,0,0
71,377,0.644565434,0.10340485045,0.438561,0,0,0,0,0,0,0,0,0
110,206,0.7344978944,0.16247920042000003,0.5067815999999999,0,0,0,0,0,0,0,0,0
4,78,0.2697973812,0.10340485045,0.5457648,0,0,0,0,0,0,0,0,0
51,153,0.6145879472,0.25104124937,0.37034040000000007,0,0,0,0,0,0,0,0,0
48,100,0.6596036452,0.22155355039000002,0.5262732,0,0,0,0,0,0,0,0,0
5,116,0.5846104604,0.32495840084000005,0.7114434,0,0,0,0,0,0,0,0,0
1,86,0.149887434,0.38403275081,0.7796639999999999,0,0,0,0,0,0,0,0,0
5,244,0.3148130792,0.0,0.7309350000000001,0,0,0,0,0,0,0,0,0
3,9,0.5996486716,0.22155355039000002,0.8089014,0,0,0,0,0,0,0,0,0
6,16,0.5996486716,0.08866100096000001,0.6334770000000001,0,0,0,0,0,0,0,0,0
2,12,0.2098424076,0.28062790035999996,0.9063594,0,0,0,0,0,0,0,0,0
90,310,0.689581132,0.1919668994,0.536019,0,0,0,0,0,0,0,0,0
65,476,0.7195586187999999,0.25104124937,0.41906940000000004,0,0,0,0,0,0,0,0,0
15,265,0.449662302,0.0,0.5750022,0,0,0,0,0,0,0,0,0
98,217,0.5097162112,0.1919668994,0.584748,0,0,0,0,0,0,0,0,0
1,23,0.4196848152,0.28062790035999996,0.7504265999999999,0,0,0,0,0,0,0,0,0
166,146,0.49467799999999995,0.1919668994,0.35084879999999996,0,0,0,0,0,0,0,0,0
46,116,0.3148130792,0.16247920042000003,0.438561,0,0,0,0,0,0,0,0,0
22,132,0.449662302,0.16247920042000003,0.6529685999999999,0,0,0,0,0,0,0,0,0
52,171,0.6145879472,0.08866100096000001,0.41906940000000004,0,0,0,0,0,0,0,0,0
176,277,0.689581132,0.22155355039000002,0.2338992,0,0,0,0,0,0,0,0,0
3,81,0.4347230264,0.35444609982,0.0,0,0,0,0,0,0,0,0,0
1,5,0.344790566,0.0,0.47754420000000003,0,0,0,0,0,0,0,0,0
15,7,0.449662302,0.22155355039000002,0.8576304,0,0,0,0,0,0,0,0,0
2,10,0.3297523548,0.08866100096000001,0.5555106,0,0,0,0,0,0,0,0,0
64,90,0.6296261584,0.16247920042000003,0.7211891999999999,0,0,0,0,0,0,0,0,0
52,271,0.6596036452,0.0,0.8186471999999999,0,0,0,0,0,0,0,0,0
130,196,0.7344978944,0.29537174985,0.41906940000000004,0,0,0,0,0,0,0,0,0
6,297,0.2248806188,0.08866100096000001,0.3313572,0,0,0,0,0,0,0,0,0
2,9,0.5996486716,0.08866100096000001,0.8089014,0,0,0,0,0,0,0,0,0
121,263,0.4196848152,0.1919668994,0.3995778,0,0,0,0,0,0,0,0,0
26,224,0.2548581056,0.1919668994,0.6334770000000001,0,0,0,0,0,0,0,0,0
13,110,0.5097162112,0.28062790035999996,0.8576304,0,0,0,0,0,0,0,0,0
40,233,0.6296261584,0.25104124937,0.4970358,0,0,0,0,0,0,0,0,0
23,57,0.3148130792,0.1919668994,0.6432228000000001,0,0,0,0,0,0,0,0,0
1,7,0.49467799999999995,0.13289254943,0.8576304,0,0,0,0,0,0,0,0,0
1,7,0.2848355924,0.0,0.8478846,0,0,0,0,0,0,0,0,0
12,130,0.299774868,0.22155355039000002,0.2144076,0,0,0,0,0,0,0,0,0
8,17,0.4647005132,0.32495840084000005,0.8576304,0,0,0,0,0,0,0,0,0
4,59,0.449662302,0.38403275081,0.8576304,0,0,0,0,0,0,0,0,0
13,46,0.38970732840000005,0.08866100096000001,0.8478846,0,0,0,0,0,0,0,0,0
20,189,0.5846104604,0.10340485045,0.9161052,0,0,0,0,0,0,0,0,0
12,290,0.4196848152,0.0,0.9161052,0,0,0,0,0,0,0,0,0
2,9,0.3148130792,0.1919668994,0.8478846,0,0,0,0,0,0,0,0,0
48,692,0.689581132,0.10340485045,0.7699181999999999,0,0,0,0,0,0,0,0,0
7,53,0.2697973812,0.1919668994,0.9063594,0,0,0,0,0,0,0,0,0
106,210,0.449662302,0.16247920042000003,0.4970358,0,0,0,0,0,0,0,0,0
37,144,0.8094910792,0.0,0.34110300000000005,0,0,0,0,0,0,0,0,0
1,6,0.4196848152,0.25104124937,0.6919518000000001,0,0,0,0,0,0,0,0,0
1,5,0.5996486716,0.22155355039000002,0.6334770000000001,0,0,0,0,0,0,0,0,0
10,76,0.3297523548,0.0,0.5067815999999999,0,0,0,0,0,0,0,0,0
8,112,0.2697973812,0.32495840084000005,0.5457648,0,0,0,0,0,0,0,0,0
129,376,0.7944528679999999,0.25104124937,0.3800862,0,0,0,0,0,0,0,0,0
8,117,0.2248806188,0.08866100096000001,0.38983199999999996,0,0,0,0,0,0,0,0,0
178,279,0.6596036452,0.1919668994,0.40932359999999995,0,0,0,0,0,0,0,0,0
47,152,0.7795135924,0.08866100096000001,0.4288152,0,0,0,0,0,0,0,0,0
8,151,0.2848355924,0.48733864925,0.47754420000000003,0,0,0,0,0,0,0,0,0
40,454,0.5546329736,0.10340485045,0.8089014,0,0,0,0,0,0,0,0,0
43,193,0.1649256452,0.29537174985,0.38983199999999996,0,0,0,0,0,0,0,0,0
3,37,0.2098424076,0.08866100096000001,0.7211891999999999,0,0,0,0,0,0,0,0,0
1,4,0.449662302,0.22155355039000002,0.97458,0,0,0,0,0,0,0,0,0
3,4,0.539693698,0.13289254943,0.8089014,0,0,0,0,0,0,0,0,0
1,15,0.5097162112,0.28062790035999996,0.6237311999999999,0,0,0,0,0,0,0,0,0
3,3,0.6145879472,0.32495840084000005,0.7211891999999999,0,0,0,0,0,0,0,0,0
74,163,0.6596036452,0.5169253002399999,0.4677984,0,0,0,0,0,0,0,0,0
35,302,0.449662302,0.29537174985,0.37034040000000007,0,0,0,0,0,0,0,0,0
13,355,0.4347230264,0.0,0.6042396,0,0,0,0,0,0,0,0,0
15,194,0.5246554868,0.16247920042000003,0.7114434,0,0,0,0,0,0,0,0,0
32,378,0.4647005132,0.08866100096000001,0.7991556,0,0,0,0,0,0,0,0,0
3,4,0.449662302,0.16247920042000003,0.7016975999999999,0,0,0,0,0,0,0,0,0
28,216,0.3148130792,0.22155355039000002,0.3313572,0,0,0,0,0,0,0,0,0
46,109,0.449662302,0.08866100096000001,0.4288152,0,0,0,0,0,0,0,0,0
1,69,0.1798649208,0.10340485045,0.8381388000000001,0,0,0,0,0,0,0,0,0
100,646,0.6145879472,0.29537174985,0.3995778,0,0,0,0,0,0,0,0,0
59,120,0.4347230264,0.13289254943,0.6042396,0,0,0,0,0,0,0,0,0
13,84,0.1649256452,0.48733864925,0.31186559999999997,0,0,0,0,0,0,0,0,0
72,257,0.299774868,0.35444609982,0.40932359999999995,0,0,0,0,0,0,0,0,0
8,39,0.4047455396,0.35444609982,0.8478846,0,0,0,0,0,0,0,0,0
65,183,0.6145879472,0.44310710078000004,0.5262732,0,0,0,0,0,0,0,0,0
2,16,0.19490313199999998,0.1919668994,0.4288152,0,0,0,0,0,0,0,0,0
54,133,0.5246554868,0.28062790035999996,0.8576304,0,0,0,0,0,0,0,0,0
2,8,0.5846104604,0.1919668994,0.8673761999999999,0,0,0,0,0,0,0,0,0
9,52,0.6145879472,0.1919668994,0.48729,0,0,0,0,0,0,0,0,0
3,16,0.299774868,0.22155355039000002,0.8478846,0,0,0,0,0,0,0,0,0
35,191,0.689581132,0.25104124937,0.6432228000000001,0,0,0,0,0,0,0,0,0
6,19,0.4347230264,0.1919668994,0.6042396,0,0,0,0,0,0,0,0,0
19,168,0.5097162112,0.41352044979,0.7894098,0,0,0,0,0,0,0,0,0
2,5,0.3597298416,0.0,0.9063594,0,0,0,0,0,0,0,0,0
5,31,0.4796397888,0.16247920042000003,0.7991556,0,0,0,0,0,0,0,0,0
55,189,0.38970732840000005,0.16247920042000003,0.5262732,0,0,0,0,0,0,0,0,0
28,82,0.38970732840000005,0.0,0.7991556,0,0,0,0,0,0,0,0,0
7,54,0.299774868,0.16247920042000003,0.5067815999999999,0,0,0,0,0,0,0,0,0
83,791,0.6745429208,0.13289254943,0.4677984,0,0,0,0,0,0,0,0,0
1,44,0.149887434,0.0,0.438561,0,0,0,0,0,0,0,0,0
2,16,0.6596036452,0.13289254943,0.7211891999999999,0,0,0,0,0,0,0,0,0
3,6,0.19490313199999998,0.22155355039000002,0.6724602000000001,0,0,0,0,0,0,0,0,0
6,42,0.6745429208,0.16247920042000003,0.6822060000000001,0,0,0,0,0,0,0,0,0
5,62,0.299774868,0.22155355039000002,0.5165274,0,0,0,0,0,0,0,0,0
1,17,0.3148130792,0.22155355039000002,0.5165274,0,0,0,0,0,0,0,0,0
5,44,0.19490313199999998,0.32495840084000005,0.9063594,0,0,0,0,0,0,0,0,0
1,18,0.49467799999999995,0.08866100096000001,0.7016975999999999,0,0,0,0,0,0,0,0,0
20,127,0.5546329736,0.28062790035999996,0.8576304,0,0,0,0,0,0,0,0,0
37,101,0.449662302,0.16247920042000003,0.7991556,0,0,0,0,0,0,0,0,0
30,409,0.6596036452,0.16247920042000003,0.4970358,0,0,0,0,0,0,0,0,0
1,3,0.3148130792,0.16247920042000003,0.32161140000000005,0,0,0,0,0,0,0,0,0
40,89,0.7195586187999999,0.13289254943,0.6432228000000001,0,0,0,0,0,0,0,0,0
2,7,0.5996486716,0.48733864925,0.584748,0,0,0,0,0,0,0,0,0
4,29,0.49467799999999995,0.25104124937,0.8089014,0,0,0,0,0,0,0,0,0
7,22,0.38970732840000005,0.28062790035999996,0.48729,0,0,0,0,0,0,0,0,0
62,127,0.6296261584,0.1919668994,0.4580526,0,0,0,0,0,0,0,0,0
18,271,0.539693698,0.22155355039000002,0.9161052,0,0,0,0,0,0,0,0,0
11,44,0.3297523548,0.32495840084000005,0.4483068,0,0,0,0,0,0,0,0,0
20,103,0.539693698,0.08866100096000001,0.8576304,0,0,0,0,0,0,0,0,0
19,24,0.4647005132,0.0,0.4677984,0,0,0,0,0,0,0,0,0
3,2,0.2548581056,0.22155355039000002,0.5457648,0,0,0,0,0,0,0,0,0
239,228,0.7795135924,0.28062790035999996,0.6139854,0,0,0,0,0,0,0,0,0
10,293,0.449662302,0.10340485045,0.7504265999999999,0,0,0,0,0,0,0,0,0
5,52,0.2098424076,0.10340485045,0.6237311999999999,0,0,0,0,0,0,0,0,0
4,10,0.6145879472,0.25104124937,0.6724602000000001,0,0,0,0,0,0,0,0,0
65,198,0.299774868,0.16247920042000003,0.47754420000000003,0,0,0,0,0,0,0,0,0
28,50,0.299774868,0.13289254943,0.8478846,0,0,0,0,0,0,0,0,0
11,191,0.344790566,0.10340485045,0.5165274,0,0,0,0,0,0,0,0,0
218,267,0.7195586187999999,0.32495840084000005,0.292374,0,0,0,0,0,0,0,0,0
4,24,0.2848355924,0.28062790035999996,0.47754420000000003,0,0,0,0,0,0,0,0,0
42,112,0.8094910792,0.1919668994,0.48729,0,0,0,0,0,0,0,0,0
11,150,0.449662302,0.29537174985,0.5750022,0,0,0,0,0,0,0,0,0
3,8,0.299774868,0.22155355039000002,0.6432228000000001,0,0,0,0,0,0,0,0,0
13,101,0.3297523548,0.28062790035999996,0.7406808000000001,0,0,0,0,0,0,0,0,0
4,122,0.1049706716,0.29537174985,0.40932359999999995,0,0,0,0,0,0,0,0,0
9,125,0.3297523548,0.10340485045,0.5555106,0,0,0,0,0,0,0,0,0
1,23,0.19490313199999998,0.22155355039000002,0.8381388000000001,0,0,0,0,0,0,0,0,0
19,27,0.4347230264,0.0,0.8381388000000001,0,0,0,0,0,0,0,0,0
1,55,0.149887434,0.13289254943,0.6724602000000001,0,0,0,0,0,0,0,0,0
1,6,0.449662302,0.29537174985,0.9161052,0,0,0,0,0,0,0,0,0
64,172,0.5246554868,0.10340485045,0.36059459999999993,0,0,0,0,0,0,0,0,0
23,143,0.4196848152,0.10340485045,0.6919518000000001,0,0,0,0,0,0,0,0,0
10,68,0.3297523548,0.16247920042000003,0.6919518000000001,0,0,0,0,0,0,0,0,0
6,51,0.449662302,0.22155355039000002,0.97458,0,0,0,0,0,0,0,0,0
13,75,0.2098424076,0.10340485045,0.41906940000000004,0,0,0,0,0,0,0,0,0
16,33,0.6596036452,0.1919668994,0.8186471999999999,0,0,0,0,0,0,0,0,0
29,427,0.5546329736,0.0,0.8089014,0,0,0,0,0,0,0,0,0
3,279,0.2248806188,0.22155355039000002,0.584748,0,0,0,0,0,0,0,0,0
32,83,0.4347230264,0.16247920042000003,0.7016975999999999,0,0,0,0,0,0,0,0,0
2,3,0.299774868,0.08866100096000001,0.6042396,0,0,0,0,0,0,0,0,0
38,93,0.689581132,0.25104124937,0.6432228000000001,0,0,0,0,0,0,0,0,0
1,35,0.1798649208,0.10340485045,0.5750022,0,0,0,0,0,0,0,0,0
1,3,0.37476805280000003,0.0,0.6919518000000001,0,0,0,0,0,0,0,0,0
45,372,0.5246554868,0.22155355039000002,0.47754420000000003,0,0,0,0,0,0,0,0,0
41,193,0.5846104604,0.10340485045,0.7601724,0,0,0,0,0,0,0,0,0
28,168,0.5246554868,0.13289254943,0.4483068,0,0,0,0,0,0,0,0,0
107,361,0.7045204076,0.1919668994,0.6042396,0,0,0,0,0,0,0,0,0
6,38,0.1349481584,0.32495840084000005,0.6724602000000001,0,0,0,0,0,0,0,0,0
20,54,0.5546329736,0.1919668994,0.8576304,0,0,0,0,0,0,0,0,0
1,5,0.1798649208,0.13289254943,0.8381388000000001,0,0,0,0,0,0,0,0,0
10,55,0.2548581056,0.22155355039000002,0.5067815999999999,0,0,0,0,0,0,0,0,0
1,7,0.344790566,0.08866100096000001,0.6432228000000001,0,0,0,0,0,0,0,0,0
72,148,0.299774868,0.28062790035999996,0.47754420000000003,0,0,0,0,0,0,0,0,0
15,83,0.6296261584,0.1919668994,0.7211891999999999,0,0,0,0,0,0,0,0,0
2,2,0.2548581056,0.08866100096000001,0.7309350000000001,0,0,0,0,0,0,0,0,0
3,64,0.19490313199999998,0.48733864925,0.37034040000000007,0,0,0,0,0,0,0,0,0
3,95,0.2848355924,0.25104124937,0.6334770000000001,0,0,0,0,0,0,0,0,0
3,10,0.6145879472,0.0,0.7211891999999999,0,0,0,0,0,0,0,0,0
28,165,0.3297523548,0.13289254943,0.438561,0,0,0,0,0,0,0,0,0
67,182,0.7195586187999999,0.28062790035999996,0.6432228000000001,0,0,0,0,0,0,0,0,0
4,109,0.5097162112,0.13289254943,0.97458,0,0,0,0,0,0,0,0,0
2,10,0.2098424076,0.0,0.6139854,0,0,0,0,0,0,0,0,0
165,327,0.7195586187999999,0.22155355039000002,0.37034040000000007,0,0,0,0,0,0,0,0,0
2,2,0.1798649208,0.29537174985,0.4580526,0,0,0,0,0,0,0,0,0
21,86,0.644565434,0.28062790035999996,0.6334770000000001,0,0,0,0,0,0,0,0,0
10,47,0.4347230264,0.22155355039000002,0.32161140000000005,0,0,0,0,0,0,0,0,0
89,280,0.5996486716,0.08866100096000001,0.584748,0,0,0,0,0,0,0,0,0
101,598,0.7195586187999999,0.22155355039000002,0.243645,0,0,0,0,0,0,0,0,0
9,96,0.38970732840000005,0.32495840084000005,0.7406808000000001,0,0,0,0,0,0,0,0,0
4,110,0.4647005132,0.08866100096000001,0.7504265999999999,0,0,0,0,0,0,0,0,0
43,247,0.299774868,0.0,0.34110300000000005,0,0,0,0,0,0,0,0,0
2,12,0.2098424076,0.28062790035999996,0.4288152,0,0,0,0,0,0,0,0,0
17,80,0.5246554868,0.0,0.5457648,0,0,0,0,0,0,0,0,0
1,5,0.299774868,0.38403275081,0.40932359999999995,0,0,0,0,0,0,0,0,0
3,36,0.1049706716,0.35444609982,0.3800862,0,0,0,0,0,0,0,0,0
40,90,0.7795135924,0.29537174985,0.5457648,0,0,0,0,0,0,0,0,0
7,83,0.2848355924,0.08866100096000001,0.5457648,0,0,0,0,0,0,0,0,0
56,118,0.6145879472,0.32495840084000005,0.35084879999999996,0,0,0,0,0,0,0,0,0
9,50,0.344790566,0.16247920042000003,0.41906940000000004,0,0,0,0,0,0,0,0,0
10,10,0.1798649208,0.54641299922,0.4288152,0,0,0,0,0,0,0,0,0
1,2,0.344790566,0.0,0.8478846,0,0,0,0,0,0,0,0,0
30,143,0.689581132,0.0,0.5067815999999999,0,0,0,0,0,0,0,0,0
26,280,0.4647005132,0.10340485045,0.8576304,0,0,0,0,0,0,0,0,0
19,45,0.3297523548,0.16247920042000003,0.5555106,0,0,0,0,0,0,0,0,0
2,25,0.3148130792,0.22155355039000002,0.8478846,0,0,0,0,0,0,0,0,0
47,152,0.5996486716,0.0,0.7114434,0,0,0,0,0,0,0,0,0
218,308,0.6745429208,0.13289254943,0.536019,0,0,0,0,0,0,0,0,0
15,56,0.4196848152,0.25104124937,0.7504265999999999,0,0,0,0,0,0,0,0,0
1,22,0.2248806188,0.0,0.7796639999999999,0,0,0,0,0,0,0,0,0
32,85,0.6296261584,0.08866100096000001,0.4580526,0,0,0,0,0,0,0,0,0
49,130,0.38970732840000005,0.10340485045,0.7991556,0,0,0,0,0,0,0,0,0
1,5,0.2248806188,0.0,0.6237311999999999,0,0,0,0,0,0,0,0,0
53,479,0.5996486716,0.10340485045,0.7114434,0,0,0,0,0,0,0,0,0
12,220,0.2548581056,0.1919668994,0.584748,0,0,0,0,0,0,0,0,0
2,21,0.1649256452,0.28062790035999996,0.6724602000000001,0,0,0,0,0,0,0,0,0
122,258,0.6745429208,0.0,0.4677984,0,0,0,0,0,0,0,0,0
1,8,0.4196848152,0.0,0.5262732,0,0,0,0,0,0,0,0,0
2,5,0.1798649208,0.10340485045,0.5750022,0,0,0,0,0,0,0,0,0
10,299,0.3148130792,0.1919668994,0.3800862,0,0,0,0,0,0,0,0,0
10,320,0.539693698,0.08866100096000001,0.9161052,0,0,0,0,0,0,0,0,0
10,64,0.4647005132,0.0,0.9161052,0,0,0,0,0,0,0,0,0
77,241,0.6745429208,0.29537174985,0.6822060000000001,0,0,0,0,0,0,0,0,0
10,33,0.6596036452,0.0,0.7699181999999999,0,0,0,0,0,0,0,0,0
1,4,0.2697973812,0.25104124937,0.97458,0,0,0,0,0,0,0,0,0
9,16,0.449662302,0.0,0.7991556,0,0,0,0,0,0,0,0,0
1,23,0.299774868,0.0,0.7309350000000001,0,0,0,0,0,0,0,0,0
28,246,0.49467799999999995,0.28062790035999996,0.8089014,0,0,0,0,0,0,0,0,0
3,75,0.299774868,0.29537174985,0.47754420000000003,0,0,0,0,0,0,0,0,0
120,242,0.6596036452,0.1919668994,0.5652564,0,0,0,0,0,0,0,0,0
1,10,0.1349481584,0.22155355039000002,0.7211891999999999,0,0,0,0,0,0,0,0,0
76,185,0.5097162112,0.28062790035999996,0.2144076,0,0,0,0,0,0,0,0,0
70,323,0.6596036452,0.22155355039000002,0.5652564,0,0,0,0,0,0,0,0,0
4,79,0.1349481584,0.32495840084000005,0.5750022,0,0,0,0,0,0,0,0,0
103,227,0.5246554868,0.44310710078000004,0.47754420000000003,0,0,0,0,0,0,0,0,0
3,81,0.4347230264,0.29537174985,0.32161140000000005,0,0,0,0,0,0,0,0,0
17,173,0.5246554868,0.16247920042000003,0.7601724,0,0,0,0,0,0,0,0,0
31,171,0.8244303548,0.13289254943,0.32161140000000005,0,0,0,0,0,0,0,0,0
246,175,0.7344978944,0.28062790035999996,0.6042396,0,0,0,0,0,0,0,0,0
1,12,0.2398198944,0.0,0.536019,0,0,0,0,0,0,0,0,0
6,26,0.644565434,0.08866100096000001,0.6334770000000001,0,0,0,0,0,0,0,0,0
46,166,0.7195586187999999,0.10340485045,0.6432228000000001,0,0,0,0,0,0,0,0,0
115,176,0.539693698,0.16247920042000003,0.36059459999999993,0,0,0,0,0,0,0,0,0
26,90,0.4347230264,0.29537174985,0.32161140000000005,0,0,0,0,0,0,0,0,0
12,266,0.2098424076,0.35444609982,0.6334770000000001,0,0,0,0,0,0,0,0,0
24,84,0.3297523548,0.1919668994,0.6432228000000001,0,0,0,0,0,0,0,0,0
9,11,0.4196848152,0.29537174985,0.9161052,0,0,0,0,0,0,0,0,0
8,103,0.49467799999999995,0.16247920042000003,0.9161052,0,0,0,0,0,0,0,0,0
85,470,0.5097162112,0.35444609982,0.36059459999999993,0,0,0,0,0,0,0,0,0
333,373,0.6296261584,0.13289254943,0.36059459999999993,0,0,0,0,0,0,0,0,0
49,128,0.5546329736,0.13289254943,0.8576304,0,0,0,0,0,0,0,0,0
46,136,0.5546329736,0.1919668994,0.8089014,0,0,0,0,0,0,0,0,0
4,6,0.3148130792,0.44310710078000004,0.6432228000000001,0,0,0,0,0,0,0,0,0
61,156,0.689581132,0.22155355039000002,0.6822060000000001,0,0,0,0,0,0,0,0,0
10,51,0.449662302,0.08866100096000001,0.7504265999999999,0,0,0,0,0,0,0,0,0
222,355,0.644565434,0.08866100096000001,0.5652564,0,0,0,0,0,0,0,0,0
