StandardTemperature,Humidity,Wind,Weekend,Fall,Spring,Summer,Winter,Ticket1,Ticket2
0.299774868,68.2206,0.08866100096,1,0,1,0,0,4,1
0.299774868,78.94098,0.22155355039,0,0,1,0,0,1,3
0.5097162112,54.57648,0.28062790036,1,0,0,0,1,64,194
0.3297523548,51.65274,0.28062790036,0,0,0,0,1,13,149
0.539693698,71.14434,0.0,0,0,1,0,0,92,288
0.2248806188,79.91556,0.1919668994,0,0,0,0,1,2,125
0.7195586188,64.32228,0.08866100096,0,0,0,1,0,85,131
0.3297523548,38.9832,0.32495840084,0,0,1,0,0,82,158
0.2248806188,39.95778,0.25104124937,0,0,0,0,1,17,136
0.2398198944,58.4748,0.13289254943,1,0,1,0,0,8,16
0.149887434,83.81388,0.13289254943,0,0,0,0,1,5,232
0.6596036452,76.99182,0.0,0,0,0,1,0,22,453
0.6296261584,86.73762,0.16247920042,1,0,0,1,0,16,43
0.7195586188,64.32228,0.0,0,0,0,1,0,4,8
0.344790566,51.65274,0.16247920042,0,1,0,0,0,37,333
0.2697973812,77.9664,0.0,0,0,0,0,1,2,2
0.539693698,85.76304,0.16247920042,1,0,0,1,0,93,150
0.5996486716,63.3477,0.0,0,0,1,0,0,22,191
0.5846104604,76.01724,0.32495840084,0,0,0,1,0,30,327
0.5097162112,97.458,0.0,0,1,0,0,0,8,21
0.0749931848,40.93236,0.38403275081,1,0,0,0,1,2,25
0.149887434,77.9664,0.51692530024,0,0,1,0,0,2,1
0.4347230264,70.16976,0.25104124937,0,1,0,0,0,12,312
0.6745429208,56.52564,0.28062790036,1,0,0,1,0,78,171
0.6596036452,49.70358,0.13289254943,0,1,0,0,0,65,166
0.2697973812,58.4748,0.10340485045,1,0,0,0,1,10,183
0.2098424076,73.0935,0.13289254943,0,0,0,0,1,1,79
0.045015698,44.83068,0.70889219964,1,0,0,0,1,1,2
0.6745429208,60.42396,0.1919668994,1,0,0,1,0,101,152
0.6296261584,43.8561,0.16247920042,0,0,1,0,0,238,594
0.3297523548,90.63594,0.1919668994,0,0,1,0,0,2,18
0.6596036452,46.77984,0.0,0,0,0,1,0,79,191
0.6596036452,81.86472,0.13289254943,0,0,0,1,0,3,17
0.3148130792,44.83068,0.25104124937,0,1,0,0,0,9,116
0.1798649208,42.88152,0.54641299922,1,0,0,0,1,1,2
0.7495361056,53.6019,0.28062790036,0,0,0,1,0,73,189
0.6145879472,42.88152,0.28062790036,0,0,1,0,0,87,305
0.4796397888,85.76304,0.57599965021,1,0,1,0,0,2,15
0.5097162112,97.458,0.16247920042,0,1,0,0,0,1,9
0.3597298416,64.32228,0.0,0,0,1,0,0,1,25
0.7495361056,53.6019,0.16247920042,0,0,0,1,0,54,115
0.2697973812,62.37312,0.0,0,0,1,0,0,1,3
0.299774868,44.83068,0.32495840084,0,1,0,0,0,7,110
0.2398198944,84.78846,0.13289254943,1,1,0,0,0,1,6
0.5246554868,66.27144,0.13289254943,0,1,0,0,0,20,339
0.644565434,63.3477,0.13289254943,0,0,0,1,0,6,150
0.2697973812,40.93236,0.29537174985,0,0,0,0,1,2,8
0.5996486716,62.37312,0.32495840084,0,0,1,0,0,4,14
0.2098424076,49.70358,0.28062790036,0,0,0,0,1,2,52
0.2098424076,42.88152,0.22155355039,1,0,1,0,0,3,5
0.344790566,78.94098,0.1919668994,0,0,1,0,0,9,57
0.794452868,45.80526,0.0,0,0,0,1,0,29,79
0.6296261584,80.89014,0.38403275081,0,1,0,0,0,15,113
0.4796397888,75.04266,0.10340485045,0,1,0,0,0,30,232
0.4796397888,91.61052,0.10340485045,0,0,1,0,0,1,4
0.2098424076,49.70358,0.08866100096,0,0,0,0,1,4,215
0.299774868,68.2206,0.22155355039,0,0,1,0,0,12,91
0.149887434,66.27144,0.10340485045,0,0,0,0,1,1,5
0.4796397888,43.8561,0.22155355039,0,0,1,0,0,22,86
0.299774868,51.65274,0.29537174985,0,0,0,0,1,16,150
0.4047455396,84.78846,0.22155355039,0,1,0,0,0,6,76
0.7045204076,60.42396,0.16247920042,0,0,0,1,0,57,348
0.539693698,91.61052,0.25104124937,0,0,0,1,0,2,39
0.3148130792,47.75442,0.16247920042,0,0,0,0,1,6,263
0.494678,46.77984,0.35444609982,0,0,0,1,0,5,25
0.7045204076,47.75442,0.0,0,0,0,1,0,243,182
0.1798649208,90.63594,0.35444609982,0,0,0,0,1,1,27
0.5246554868,71.14434,0.08866100096,0,0,0,1,0,1,5
0.5996486716,62.37312,0.0,0,0,1,0,0,87,497
0.2098424076,73.0935,0.29537174985,1,1,0,0,0,1,5
0.3148130792,0.0,0.25104124937,0,0,1,0,0,1,2
0.2697973812,77.9664,0.0,0,0,0,0,1,2,6
0.3148130792,51.65274,0.28062790036,0,0,1,0,0,3,5
0.539693698,91.61052,0.10340485045,0,1,0,0,0,4,56
0.3297523548,84.78846,0.16247920042,0,0,0,0,1,4,88
0.2697973812,97.458,0.0,1,0,0,0,1,6,51
0.7045204076,81.86472,0.10340485045,0,0,0,1,0,1,3
0.3747680528,60.42396,0.0,1,0,0,0,1,47,187
0.344790566,38.00862,0.10340485045,1,0,1,0,0,93,112
0.5246554868,27.28824,0.41352044979,0,0,1,0,0,90,260
0.494678,97.458,0.13289254943,1,0,1,0,0,5,39
0.7344978944,73.0935,0.1919668994,0,0,0,1,0,29,96
0.6745429208,43.8561,0.29537174985,1,0,0,1,0,222,277
0.7344978944,57.50022,0.29537174985,1,0,0,1,0,69,97
0.2248806188,63.3477,0.22155355039,0,0,0,0,1,11,217
0.3148130792,51.65274,0.28062790036,1,0,1,0,0,11,40
0.4047455396,91.61052,0.1919668994,0,0,0,0,1,2,36
0.344790566,48.729,0.1919668994,0,0,0,0,1,12,344
0.5996486716,25.33908,0.28062790036,1,0,1,0,0,165,324
0.2398198944,58.4748,0.10340485045,0,0,0,0,1,1,4
0.6145879472,48.729,0.08866100096,0,0,0,1,0,2,7
0.4196848152,65.29686,0.13289254943,0,0,0,0,1,1,3
0.539693698,91.61052,0.08866100096,1,1,0,0,0,4,5
0.5846104604,19.4916,0.1919668994,0,0,1,0,0,110,208
0.8544078416,43.8561,0.16247920042,1,0,0,1,0,86,162
0.3297523548,74.06808,0.16247920042,0,0,1,0,0,4,11
0.6745429208,53.6019,0.10340485045,0,0,0,1,0,49,577
0.5846104604,76.01724,0.28062790036,0,0,1,0,0,54,104
0.494678,43.8561,0.1919668994,1,0,1,0,0,208,358
0.5097162112,75.04266,0.28062790036,0,0,0,0,1,10,441
0.194903132,38.9832,0.22155355039,0,0,0,0,1,1,48
0.6145879472,59.44938,0.16247920042,0,0,1,0,0,37,300
0.689581132,68.2206,0.1919668994,0,0,0,1,0,36,228
0.2098424076,58.4748,0.28062790036,0,0,0,0,1,1,69
0.344790566,78.94098,0.16247920042,1,0,0,0,1,83,248
0.449662302,79.91556,0.0,0,0,0,1,0,1,9
0.449662302,65.29686,0.1919668994,0,1,0,0,0,3,9
0.3148130792,33.13572,0.44310710078,0,0,0,0,1,2,7
0.344790566,40.93236,0.0,0,0,0,0,1,22,64
0.2848355924,47.75442,0.1919668994,0,0,0,0,1,1,23
0.194903132,90.63594,0.16247920042,0,0,0,0,1,7,466
0.6145879472,51.65274,0.16247920042,0,0,0,1,0,1,10
0.3297523548,28.26282,0.13289254943,0,1,0,0,0,20,191
0.644565434,29.2374,0.10340485045,1,0,1,0,0,357,317
0.299774868,73.0935,0.08866100096,1,0,0,0,1,44,161
0.449662302,85.76304,0.16247920042,0,0,1,0,0,2,8
0.3148130792,90.63594,0.0,0,0,1,0,0,27,228
0.344790566,90.63594,0.1919668994,0,0,0,0,1,1,4
0.4047455396,74.06808,0.35444609982,1,1,0,0,0,22,101
0.2848355924,38.00862,0.25104124937,0,0,1,0,0,9,191
0.5846104604,71.14434,0.13289254943,0,0,0,1,0,8,17
0.4196848152,65.29686,0.08866100096,1,1,0,0,0,48,123
0.494678,75.04266,0.16247920042,0,1,0,0,0,1,7
0.5996486716,63.3477,0.1919668994,0,0,0,1,0,12,180
0.4196848152,85.76304,0.51692530024,0,0,1,0,0,1,2
0.539693698,85.76304,0.08866100096,0,0,1,0,0,10,22
0.6145879472,44.83068,0.08866100096,1,0,0,1,0,30,97
0.4196848152,48.729,0.08866100096,0,0,0,0,1,14,25
0.539693698,80.89014,0.08866100096,0,0,1,0,0,8,146
0.7495361056,44.83068,0.32495840084,0,0,0,1,0,68,116
0.449662302,57.50022,0.41352044979,1,1,0,0,0,9,18
0.6145879472,72.11892,0.1919668994,1,0,0,1,0,83,201
0.1349481584,48.729,0.1919668994,0,0,0,0,1,2,15
0.3297523548,33.13572,0.13289254943,0,0,0,0,1,13,388
0.344790566,84.78846,0.1919668994,1,0,0,0,1,1,6
0.4347230264,97.458,0.10340485045,0,0,0,0,1,4,44
0.4796397888,91.61052,0.0,0,0,1,0,0,4,13
0.644565434,52.62732,0.0,1,0,0,1,0,162,257
0.3148130792,40.93236,0.16247920042,1,0,1,0,0,10,80
0.6596036452,76.99182,0.0,0,1,0,0,0,40,113
0.689581132,50.67816,0.25104124937,0,0,0,1,0,38,146
0.539693698,58.4748,0.0,0,0,0,1,0,5,14
0.2248806188,53.6019,0.64981784967,0,0,1,0,0,13,364
0.2248806188,73.0935,0.10340485045,0,0,0,0,1,7,212
0.4047455396,34.1103,0.29537174985,1,0,0,0,1,6,32
0.5696711848,86.73762,0.10340485045,0,0,0,1,0,33,552
0.2098424076,53.6019,0.25104124937,0,0,0,0,1,1,28
0.2098424076,67.24602,0.22155355039,0,0,0,0,1,18,167
0.2697973812,50.67816,0.32495840084,0,0,0,0,1,10,216
0.5246554868,85.76304,0.08866100096,0,1,0,0,0,6,12
0.6145879472,30.21198,0.1919668994,0,0,1,0,0,87,452
0.6296261584,59.44938,0.0,0,0,0,1,0,3,8
0.3297523548,68.2206,0.08866100096,0,0,0,0,1,12,242
0.7045204076,72.11892,0.13289254943,0,0,0,1,0,58,289
0.5996486716,58.4748,0.0,0,1,0,0,0,54,125
0.299774868,54.57648,0.0,0,0,0,0,1,1,8
0.449662302,45.80526,0.44310710078,0,0,1,0,0,43,125
0.344790566,74.06808,0.13289254943,1,0,1,0,0,10,89
0.6596036452,72.11892,0.22155355039,0,0,0,1,0,24,140
0.449662302,45.80526,0.25104124937,0,0,1,0,0,36,87
0.5996486716,71.14434,0.0,0,0,1,0,0,49,196
0.4347230264,70.16976,0.29537174985,0,0,1,0,0,9,394
0.5996486716,63.3477,0.25104124937,0,0,0,1,0,28,98
0.6296261584,76.99182,0.22155355039,1,0,0,1,0,18,70
0.5696711848,80.89014,0.22155355039,0,0,1,0,0,40,272
0.3148130792,51.65274,0.25104124937,0,1,0,0,0,11,57
0.6745429208,56.52564,0.41352044979,0,0,1,0,0,50,156
0.5996486716,67.24602,0.44310710078,0,0,1,0,0,80,132
0.7795135924,61.39854,0.22155355039,0,0,0,1,0,82,389
0.3297523548,84.78846,0.1919668994,0,0,1,0,0,14,63
0.494678,75.04266,0.22155355039,1,0,1,0,0,32,112
0.6745429208,53.6019,0.16247920042,0,0,0,1,0,48,122
0.6145879472,48.729,0.13289254943,0,0,0,1,0,59,204
0.5097162112,54.57648,0.10340485045,1,0,1,0,0,21,55
0.5846104604,71.14434,0.10340485045,0,0,0,1,0,13,109
0.6596036452,81.86472,0.0,0,0,0,1,0,2,6
0.7195586188,64.32228,0.28062790036,1,0,0,1,0,275,240
0.6145879472,51.65274,0.16247920042,0,0,1,0,0,62,270
0.644565434,56.52564,0.29537174985,0,0,0,1,0,15,37
0.4047455396,84.78846,0.0,0,1,0,0,0,2,4
0.3297523548,51.65274,0.1919668994,0,0,0,0,1,13,62
0.6745429208,38.9832,0.10340485045,1,0,0,1,0,149,266
0.2697973812,77.9664,0.0,0,0,0,0,1,1,2
0.494678,80.89014,0.13289254943,0,0,1,0,0,32,100
0.2548581056,77.9664,0.0,0,0,0,0,1,1,93
0.689581132,53.6019,0.22155355039,1,0,0,1,0,77,178
0.6145879472,51.65274,0.0,1,0,0,1,0,10,44
0.3148130792,23.38992,0.1919668994,0,0,0,0,1,8,132
0.3897073284,38.9832,0.28062790036,0,0,0,0,1,13,179
0.7344978944,57.50022,0.10340485045,0,0,0,1,0,86,270
0.449662302,79.91556,0.0,0,1,0,0,0,32,387
0.299774868,40.93236,0.32495840084,0,0,0,0,1,8,31
0.4647005132,35.08488,0.28062790036,1,0,0,0,1,143,223
0.5546329736,91.61052,0.35444609982,0,1,0,0,0,3,67
0.7344978944,47.75442,0.35444609982,0,0,0,1,0,59,234
0.494678,75.04266,0.10340485045,1,0,1,0,0,21,79
0.539693698,80.89014,0.0,0,0,1,0,0,39,682
0.644565434,63.3477,0.1919668994,0,0,0,1,0,11,26
0.539693698,85.76304,0.48733864925,1,0,0,1,0,15,26
0.6145879472,35.08488,0.16247920042,0,0,1,0,0,99,298
0.0749931848,55.55106,0.10340485045,1,0,0,0,1,1,4
0.494678,97.458,0.0,0,1,0,0,0,3,30
0.2848355924,84.78846,0.08866100096,1,0,1,0,0,4,9
0.5996486716,62.37312,0.1919668994,0,0,1,0,0,60,306
0.5097162112,71.14434,0.16247920042,0,0,0,1,0,39,261
0.3148130792,35.08488,0.16247920042,1,0,1,0,0,62,104
0.539693698,62.37312,0.10340485045,1,0,0,1,0,27,62
0.1199099472,29.2374,0.28062790036,1,0,0,0,1,6,46
0.6145879472,63.3477,0.0,0,1,0,0,0,42,259
0.7495361056,53.6019,0.0,0,0,0,1,0,52,131
0.689581132,72.11892,0.08866100096,1,0,0,1,0,22,70
0.6296261584,72.11892,0.28062790036,0,0,1,0,0,30,120
0.6145879472,41.90694,0.1919668994,0,0,0,1,0,112,680
0.5996486716,67.24602,0.10340485045,1,0,0,1,0,124,213
0.149887434,62.37312,0.22155355039,0,0,0,0,1,4,36
0.5696711848,80.89014,0.28062790036,0,0,1,0,0,11,75
0.449662302,32.16114,0.0,1,0,1,0,0,175,119
0.689581132,23.38992,0.28062790036,1,0,0,1,0,237,350
0.6745429208,60.42396,0.22155355039,1,0,0,1,0,169,218
0.6745429208,53.6019,0.1919668994,0,0,0,1,0,33,393
0.689581132,26.31366,0.32495840084,0,0,0,1,0,78,245
0.689581132,68.2206,0.1919668994,0,0,0,1,0,50,695
0.4796397888,91.61052,0.08866100096,0,0,1,0,0,52,599
0.5546329736,80.89014,0.0,0,0,1,0,0,22,101
0.5996486716,62.37312,0.22155355039,1,0,1,0,0,61,166
0.7045204076,56.52564,0.08866100096,0,0,0,1,0,55,181
0.299774868,84.78846,0.0,1,0,0,0,1,3,10
0.1798649208,49.70358,0.35444609982,0,0,0,0,1,8,160
0.299774868,84.78846,0.13289254943,0,0,0,0,1,2,20
0.3297523548,44.83068,0.29537174985,0,0,0,0,1,6,300
0.5246554868,85.76304,0.10340485045,0,0,1,0,0,9,130
0.2098424076,84.78846,0.35444609982,1,1,0,0,0,8,41
0.6145879472,44.83068,0.13289254943,0,0,1,0,0,47,104
0.494678,80.89014,0.16247920042,1,0,1,0,0,6,32
0.644565434,56.52564,0.16247920042,0,1,0,0,0,80,365
0.8094910792,36.05946,0.1919668994,1,0,0,1,0,63,155
0.644565434,32.16114,0.08866100096,1,0,1,0,0,255,392
0.7495361056,53.6019,0.25104124937,0,0,0,1,0,117,154
0.6145879472,67.24602,0.08866100096,0,0,0,1,0,9,17
0.6596036452,43.8561,0.22155355039,0,0,1,0,0,49,187
0.644565434,38.9832,0.13289254943,0,1,0,0,0,49,149
0.3297523548,40.93236,0.1919668994,1,0,0,0,1,11,63
0.6296261584,43.8561,0.16247920042,1,0,1,0,0,192,254
0.2248806188,54.57648,0.1919668994,1,0,0,0,1,9,49
0.344790566,69.19518,0.22155355039,0,0,1,0,0,4,9
0.644565434,59.44938,0.08866100096,0,0,1,0,0,69,666
0.689581132,50.67816,0.25104124937,0,0,0,1,0,45,104
0.5996486716,71.14434,0.08866100096,1,0,0,1,0,4,20
0.3148130792,44.83068,0.22155355039,1,0,0,0,1,20,163
0.2098424076,77.9664,0.08866100096,0,0,0,0,1,1,4
0.299774868,55.55106,0.29537174985,0,0,0,0,1,8,57
0.344790566,59.44938,0.0,0,0,1,0,0,1,3
0.5696711848,80.89014,0.08866100096,1,0,0,1,0,11,33
0.7495361056,39.95778,0.13289254943,0,0,0,1,0,65,466
0.2248806188,53.6019,0.10340485045,0,0,0,0,1,1,11
0.2548581056,84.78846,0.51692530024,0,0,0,0,1,1,7
0.4047455396,79.91556,0.10340485045,0,1,0,0,0,4,110
0.2248806188,68.2206,0.22155355039,0,0,1,0,0,9,245
0.449662302,39.95778,0.28062790036,0,0,1,0,0,14,72
0.5246554868,62.37312,0.16247920042,1,0,1,0,0,166,295
0.7495361056,53.6019,0.1919668994,0,0,0,1,0,77,206
0.644565434,40.93236,0.16247920042,1,0,1,0,0,192,254
0.2848355924,68.2206,0.22155355039,0,0,0,0,1,5,10
0.344790566,84.78846,0.10340485045,1,0,0,0,1,4,43
0.344790566,24.3645,0.16247920042,0,0,1,0,0,27,53
0.4347230264,32.16114,0.32495840084,0,0,1,0,0,174,239
0.8094910792,34.1103,0.35444609982,0,0,0,1,0,89,189
0.6596036452,49.70358,0.29537174985,1,1,0,0,0,181,304
0.5996486716,59.44938,0.0,1,0,0,1,0,4,9
0.149887434,44.83068,0.16247920042,0,0,1,0,0,1,5
0.494678,57.50022,0.13289254943,0,0,1,0,0,50,697
0.5097162112,50.67816,0.28062790036,0,0,1,0,0,47,278
0.7495361056,53.6019,0.22155355039,1,0,0,1,0,113,236
0.449662302,85.76304,0.08866100096,0,1,0,0,0,16,327
0.4347230264,52.62732,0.0,0,0,0,0,1,21,219
0.5246554868,41.90694,0.48733864925,0,0,1,0,0,59,555
0.3597298416,90.63594,0.08866100096,1,0,1,0,0,2,7
0.5097162112,9.7458,0.25104124937,0,0,0,0,1,20,89
0.8094910792,34.1103,0.0,0,0,0,1,0,32,142
0.1199099472,52.62732,0.28062790036,1,0,0,0,1,4,15
0.7795135924,39.95778,0.0,0,0,0,1,0,40,128
0.6745429208,56.52564,0.22155355039,0,1,0,0,0,57,157
0.6145879472,54.57648,0.25104124937,0,0,0,1,0,1,41
0.1349481584,41.90694,0.44310710078,0,0,0,0,1,10,56
0.449662302,30.21198,0.1919668994,0,0,1,0,0,3,5
0.7195586188,44.83068,0.29537174985,0,0,0,1,0,45,366
0.2697973812,35.08488,0.29537174985,0,0,0,0,1,27,151
0.6745429208,64.32228,0.16247920042,0,0,0,1,0,17,99
0.299774868,20.46618,0.22155355039,0,0,0,0,1,15,69
0.5246554868,47.75442,0.13289254943,0,0,0,1,0,3,13
0.7495361056,27.28824,0.32495840084,0,0,0,1,0,50,115
0.5097162112,66.27144,0.16247920042,1,0,1,0,0,23,61
0.1199099472,41.90694,0.29537174985,1,0,0,0,1,1,37
0.7045204076,47.75442,0.16247920042,0,0,0,1,0,3,10
0.689581132,38.9832,0.28062790036,0,0,0,1,0,89,326
0.2248806188,63.3477,0.22155355039,0,0,0,0,1,13,430
0.5097162112,27.28824,0.22155355039,0,0,1,0,0,57,306
0.449662302,57.50022,0.13289254943,1,0,1,0,0,11,47
0.5846104604,76.01724,0.10340485045,0,0,0,1,0,26,479
0.3297523548,74.06808,0.1919668994,0,1,0,0,0,4,97
0.2848355924,78.94098,0.28062790036,0,0,1,0,0,1,4
0.6145879472,51.65274,0.25104124937,0,0,1,0,0,51,217
0.299774868,84.78846,0.08866100096,0,0,0,0,1,6,48
0.644565434,36.05946,0.22155355039,1,0,0,1,0,257,316
0.6145879472,33.13572,0.25104124937,0,0,1,0,0,152,418
0.6145879472,59.44938,0.32495840084,0,0,0,1,0,21,332
0.5097162112,97.458,0.25104124937,0,1,0,0,0,2,8
0.1349481584,40.93236,0.0,0,0,0,0,1,7,35
0.3897073284,64.32228,0.16247920042,1,1,0,0,0,4,8
0.4347230264,42.88152,0.28062790036,0,0,1,0,0,30,177
0.5097162112,91.61052,0.08866100096,0,1,0,0,0,1,4
0.2098424076,90.63594,0.29537174985,0,0,1,0,0,3,35
0.689581132,64.32228,0.25104124937,0,0,0,1,0,44,227
0.6145879472,63.3477,0.16247920042,0,0,1,0,0,155,657
0.4647005132,79.91556,0.13289254943,0,1,0,0,0,27,213
0.3148130792,78.94098,0.1919668994,0,0,0,0,1,2,31
0.4196848152,39.95778,0.29537174985,0,0,1,0,0,1,6
0.494678,50.67816,0.16247920042,0,1,0,0,0,25,139
0.4347230264,0.0,0.29537174985,0,0,1,0,0,1,13
0.494678,21.44076,0.38403275081,0,0,1,0,0,73,620
0.3897073284,91.61052,0.13289254943,1,0,1,0,0,32,51
0.299774868,64.32228,0.28062790036,0,0,1,0,0,4,388
0.5996486716,80.89014,0.25104124937,0,0,0,1,0,2,12
0.5246554868,54.57648,0.08866100096,1,0,0,1,0,20,56
0.6596036452,76.99182,0.10340485045,0,0,0,1,0,80,341
0.6296261584,80.89014,0.08866100096,1,0,0,1,0,56,157
0.6596036452,86.73762,0.10340485045,0,0,0,1,0,6,14
0.2697973812,37.03404,0.25104124937,0,0,0,0,1,26,226
0.4196848152,56.52564,0.35444609982,0,0,1,0,0,31,267
0.2098424076,31.18656,0.35444609982,0,0,0,0,1,9,348
0.4347230264,42.88152,0.25104124937,0,0,0,0,1,20,72
0.6145879472,45.80526,0.16247920042,0,0,0,1,0,43,137
0.2848355924,43.8561,0.25104124937,1,0,0,0,1,16,70
0.6596036452,40.93236,0.13289254943,0,0,0,1,0,40,73
0.4196848152,56.52564,0.0,0,0,1,0,0,7,121
0.4047455396,74.06808,0.0,0,1,0,0,0,16,301
0.194903132,67.24602,0.22155355039,1,0,1,0,0,1,15
0.689581132,53.6019,0.25104124937,0,0,0,1,0,68,189
0.1199099472,48.729,0.25104124937,0,0,0,0,1,3,93
0.344790566,97.458,0.0,0,0,1,0,0,1,4
0.3148130792,59.44938,0.16247920042,1,0,1,0,0,21,34
0.6145879472,51.65274,0.16247920042,0,0,0,1,0,48,336
0.494678,40.93236,0.1919668994,0,1,0,0,0,20,178
0.299774868,90.63594,0.35444609982,0,0,1,0,0,7,47
0.4347230264,85.76304,0.0,1,1,0,0,0,8,15
0.299774868,35.08488,0.16247920042,0,1,0,0,0,17,313
0.7045204076,60.42396,0.13289254943,0,0,0,1,0,234,293
0.2697973812,63.3477,0.32495840084,0,0,1,0,0,13,295
0.6145879472,26.31366,0.16247920042,0,0,1,0,0,135,735
0.494678,97.458,0.0,0,0,1,0,0,3,11
0.6296261584,24.3645,0.28062790036,0,0,0,1,0,74,486
0.2548581056,90.63594,0.08866100096,0,0,0,0,1,6,33
0.6145879472,55.55106,0.22155355039,1,0,1,0,0,263,379
0.6145879472,26.31366,0.28062790036,0,0,1,0,0,60,199
0.2398198944,78.94098,0.13289254943,0,0,0,0,1,4,106
0.6145879472,63.3477,0.32495840084,0,0,1,0,0,21,121
0.494678,80.89014,0.13289254943,0,0,1,0,0,23,131
0.4796397888,43.8561,0.13289254943,0,1,0,0,0,39,149
0.4196848152,69.19518,0.16247920042,1,0,0,0,1,66,153
0.4196848152,0.0,0.22155355039,0,0,1,0,0,5,31
0.644565434,29.2374,0.32495840084,0,0,0,1,0,65,146
0.6145879472,37.03404,0.35444609982,0,0,0,1,0,8,16
0.5846104604,76.01724,0.0,0,0,1,0,0,40,259
0.6145879472,63.3477,0.28062790036,0,0,1,0,0,51,180
0.644565434,27.28824,0.29537174985,0,0,0,1,0,73,538
0.7344978944,60.42396,0.13289254943,0,0,0,1,0,40,64
0.2098424076,31.18656,0.29537174985,0,0,1,0,0,1,4
0.689581132,68.2206,0.13289254943,0,0,0,1,0,75,375
0.5996486716,63.3477,0.28062790036,0,0,1,0,0,22,203
0.6596036452,52.62732,0.10340485045,0,0,0,1,0,3,6
0.194903132,83.81388,0.08866100096,0,0,0,0,1,1,8
0.2398198944,53.6019,0.0,1,0,0,0,1,4,14
0.6596036452,72.11892,0.22155355039,1,0,0,1,0,217,187
0.3897073284,79.91556,0.35444609982,1,0,1,0,0,6,48
0.689581132,64.32228,0.16247920042,1,0,0,1,0,117,177
0.5246554868,66.27144,0.10340485045,0,0,0,1,0,1,7
0.3597298416,90.63594,0.08866100096,1,0,1,0,0,1,5
0.4196848152,37.03404,0.0,0,0,0,0,1,21,392
0.5246554868,47.75442,0.08866100096,0,1,0,0,0,47,181
0.2248806188,77.9664,0.1919668994,0,0,1,0,0,4,33
0.449662302,91.61052,0.22155355039,0,0,1,0,0,17,136
0.2398198944,63.3477,0.13289254943,0,0,0,0,1,1,6
0.2848355924,47.75442,0.25104124937,0,0,0,0,1,7,115
0.1649256452,41.90694,0.10340485045,0,0,0,0,1,3,19
0.5097162112,97.458,0.13289254943,0,0,0,1,0,1,10
0.6145879472,32.16114,0.29537174985,0,0,1,0,0,30,137
0.689581132,68.2206,0.35444609982,0,0,0,1,0,31,109
0.494678,75.04266,0.16247920042,0,1,0,0,0,56,399
0.449662302,85.76304,0.25104124937,0,0,1,0,0,2,21
0.5097162112,58.4748,0.08866100096,0,1,0,0,0,59,429
0.8094910792,36.05946,0.22155355039,1,0,0,1,0,115,320
0.3597298416,69.19518,0.10340485045,1,0,1,0,0,6,10
0.4047455396,84.78846,0.16247920042,0,0,1,0,0,8,247
0.5246554868,58.4748,0.16247920042,0,0,0,1,0,5,11
0.3897073284,84.78846,0.38403275081,1,0,1,0,0,1,39
0.7644753812,68.2206,0.13289254943,1,0,0,1,0,6,17
0.344790566,74.06808,0.1919668994,0,1,0,0,0,9,78
0.449662302,35.08488,0.28062790036,0,0,1,0,0,25,135
0.7344978944,47.75442,0.13289254943,0,0,0,1,0,37,515
0.644565434,27.28824,0.28062790036,0,0,0,1,0,44,147
0.5696711848,86.73762,0.16247920042,1,0,0,1,0,4,8
0.7344978944,47.75442,0.84178474907,1,0,0,1,0,75,108
0.7195586188,70.16976,0.08866100096,0,0,0,1,0,49,690
0.5246554868,44.83068,0.10340485045,0,1,0,0,0,33,130
0.7344978944,39.95778,0.0,0,0,0,1,0,113,747
0.7495361056,76.99182,0.16247920042,0,0,0,1,0,24,359
0.7344978944,35.08488,0.1919668994,0,0,0,1,0,60,176
0.2098424076,53.6019,0.25104124937,0,0,1,0,0,2,40
0.539693698,76.01724,0.08866100096,0,0,1,0,0,84,216
0.6145879472,45.80526,0.29537174985,0,1,0,0,0,63,528
0.3297523548,59.44938,0.0,0,0,0,0,1,10,231
0.539693698,91.61052,0.10340485045,1,1,0,0,0,13,68
0.3747680528,44.83068,0.0,0,0,0,0,1,31,126
0.299774868,59.44938,0.29537174985,0,1,0,0,0,13,344
0.494678,46.77984,0.0,0,0,1,0,0,47,184
0.2697973812,77.9664,0.0,1,0,0,0,1,14,146
0.449662302,91.61052,0.25104124937,0,0,0,0,1,5,29
0.539693698,51.65274,0.0,1,0,0,1,0,13,56
0.4347230264,75.04266,0.22155355039,0,0,1,0,0,22,204
0.5097162112,97.458,0.08866100096,0,1,0,0,0,2,52
0.2848355924,38.00862,0.41352044979,0,1,0,0,0,9,188
0.5846104604,86.73762,0.1919668994,0,0,0,1,0,15,347
0.2697973812,35.08488,0.35444609982,1,0,1,0,0,10,69
0.5097162112,31.18656,0.16247920042,0,0,1,0,0,50,562
0.644565434,59.44938,0.32495840084,0,0,1,0,0,19,91
0.644565434,52.62732,0.45785095027,0,0,1,0,0,54,465
0.5546329736,91.61052,0.25104124937,1,0,0,1,0,6,23
0.3897073284,84.78846,0.22155355039,1,0,0,0,1,13,12
0.7495361056,53.6019,0.1919668994,0,0,0,1,0,87,726
0.299774868,28.26282,0.41352044979,1,0,0,0,1,43,104
0.449662302,65.29686,0.25104124937,0,1,0,0,0,20,169
0.494678,80.89014,0.08866100096,0,1,0,0,0,10,115
0.344790566,74.06808,0.1919668994,1,0,0,0,1,5,56
